id	name	latitude	longitude	country	prov_state
5378617	Oasis	33.46586	-116.09889	US	CA
5378763	Oceano	35.09886	-120.61239	US	CA
5378771	Oceanside	33.19587	-117.37948	US	CA
5378870	Oildale	35.41968	-119.01955	US	CA
5378880	Ojai	34.44805	-119.24289	US	CA
5379264	Olivehurst	39.09545	-121.55219	US	CA
5379439	Ontario	34.06334	-117.65089	US	CA
5379475	Opal Cliffs	36.96078	-121.96413	US	CA
5379513	Orange	33.78779	-117.85311	US	CA
5379533	Orange Cove	36.62439	-119.31373	US	CA
5379566	Orangevale	38.67851	-121.22578	US	CA
5379609	Orcutt	34.86526	-120.436	US	CA
5379678	Orinda	37.87715	-122.17969	US	CA
5379698	Orland	39.74738	-122.19637	US	CA
5379755	Orosi	36.54495	-119.28734	US	CA
5379759	Oroville	39.51378	-121.55636	US	CA
5380184	Oxnard	34.1975	-119.17705	US	CA
5380202	Oxnard Shores	34.19084	-119.2415	US	CA
5380420	Pacifica	37.61383	-122.48692	US	CA
5380437	Pacific Grove	36.61774	-121.91662	US	CA
5380571	Palermo	39.43544	-121.53802	US	CA
5380626	Palm Desert	33.72224	-116.37446	US	CA
5380668	Palm Springs	33.8303	-116.54529	US	CA
5380698	Palmdale	34.57943	-118.11646	US	CA
5380748	Palo Alto	37.44188	-122.14302	US	CA
5380883	Palos Verdes Estates	33.80057	-118.39007	US	CA
5381002	Paradise	39.75961	-121.62192	US	CA
5381110	Paramount	33.88946	-118.15979	US	CA
5381305	Parkway	38.49602	-121.45884	US	CA
5381325	Parlier	36.61162	-119.52707	US	CA
5381396	Pasadena	34.14778	-118.14452	US	CA
5381438	Paso Robles	35.62664	-120.691	US	CA
5381515	Patterson	37.4716	-121.12966	US	CA
5381796	Pedley	33.97529	-117.47588	US	CA
5382146	Perris	33.78252	-117.22865	US	CA
5382232	Petaluma	38.23242	-122.63665	US	CA
5382362	Phelan	34.42611	-117.57228	US	CA
5382496	Pico Rivera	33.98307	-118.09674	US	CA
5382514	Piedmont	37.82437	-122.23164	US	CA
5383187	Pinole	38.00437	-122.29886	US	CA
5383431	Pismo Beach	35.14275	-120.64128	US	CA
5383465	Pittsburg	38.02798	-121.88468	US	CA
5383526	Piñon Hills	34.43333	-117.64672	US	CA
5383527	Placentia	33.87224	-117.87034	US	CA
5383559	Placerville	38.72963	-120.79855	US	CA
5383720	Pleasant Hill	37.94798	-122.0608	US	CA
5383777	Pleasanton	37.66243	-121.87468	US	CA
5383844	Plumas Lake	39.02073	-121.55802	US	CA
5384133	Pollock Pines	38.76129	-120.58659	US	CA
5384170	Pomona	34.05529	-117.75228	US	CA
5384339	Port Hueneme	34.14778	-119.19511	US	CA
5384452	Portola Hills	33.67919	-117.63116	US	CA
5384471	Porterville	36.06523	-119.01677	US	CA
5384690	Poway	32.96282	-117.03586	US	CA
5385082	Prunedale	36.77579	-121.66967	US	CA
5385393	Quartz Hill	34.64526	-118.21813	US	CA
5385793	Ramona	33.04171	-116.86808	US	CA
5385926	Rancho Calaveras	38.1275	-120.85833	US	CA
5385941	Rancho Cordova	38.58907	-121.30273	US	CA
5385955	Rancho Cucamonga	34.1064	-117.59311	US	CA
5386015	Rancho Mirage	33.73974	-116.41279	US	CA
5386027	Rancho Murieta	38.50185	-121.09467	US	CA
5386035	Rancho Palos Verdes	33.74446	-118.38702	US	CA
5386053	Rancho San Diego	32.74727	-116.9353	US	CA
5386082	Rancho Santa Margarita	33.64086	-117.6031	US	CA
5386754	Redlands	34.05557	-117.18254	US	CA
5386785	Redondo Beach	33.84918	-118.38841	US	CA
5386932	Redwood Shores	37.53188	-122.24802	US	CA
5386834	Redwood City	37.48522	-122.23635	US	CA
5386984	Reedley	36.59634	-119.4504	US	CA
5387288	Rialto	34.1064	-117.37032	US	CA
5387428	Richmond	37.93576	-122.34775	US	CA
5387494	Ridgecrest	35.62246	-117.6709	US	CA
5387673	Rio Del Mar	36.96828	-121.90023	US	CA
5387687	Rio Linda	38.69101	-121.44857	US	CA
5387716	Rio Vista	38.15575	-121.69134	US	CA
5387749	Ripon	37.7416	-121.12438	US	CA
5387844	Riverbank	37.73604	-120.93549	US	CA
5387877	Riverside	33.95335	-117.39616	US	CA
5388319	Rocklin	38.79073	-121.23578	US	CA
5388467	Rodeo	38.03298	-122.26691	US	CA
5388564	Rohnert Park	38.33964	-122.7011	US	CA
5388601	Rolling Hills Estates	33.78779	-118.35813	US	CA
5388735	Rosamond	34.86414	-118.16341	US	CA
5388843	Rosedale	35.38357	-119.14538	US	CA
5388858	Roseland	38.42213	-122.72804	US	CA
5388867	Rosemead	34.08057	-118.07285	US	CA
5388873	Rosemont	38.55185	-121.36467	US	CA
5388881	Roseville	38.75212	-121.28801	US	CA
5388953	Rossmoor	33.78557	-118.08506	US	CA
5389126	Rowland Heights	33.97612	-117.90534	US	CA
5389213	Rubidoux	33.99613	-117.4056	US	CA
5389489	Sacramento	38.58157	-121.4944	US	CA
5390267	Saint Helena	38.50519	-122.47026	US	CA
5391291	Salida	37.70576	-121.08494	US	CA
5391295	Salinas	36.67774	-121.6555	US	CA
5391615	San Anselmo	37.97465	-122.56164	US	CA
5391710	San Bernardino	34.10834	-117.28977	US	CA
5391749	San Bruno	37.63049	-122.41108	US	CA
5391760	San Carlos	37.50716	-122.26052	US	CA
5391791	San Clemente	33.42697	-117.61199	US	CA
5391811	San Diego	32.71533	-117.15726	US	CA
5391831	San Diego Country Estates	33.00671	-116.78364	US	CA
5391891	San Dimas	34.10668	-117.80673	US	CA
5391945	San Fernando	34.28195	-118.43897	US	CA
5391959	San Francisco	37.77493	-122.41942	US	CA
5392034	San Gabriel	34.09611	-118.10583	US	CA
5392090	San Jacinto	33.78391	-116.95864	US	CA
5392171	San Jose	37.33939	-121.89496	US	CA
5392229	San Juan Capistrano	33.50169	-117.66255	US	CA
5392263	San Leandro	37.72493	-122.15608	US	CA
5392281	San Lorenzo	37.68104	-122.12441	US	CA
5392323	San Luis Obispo	35.28275	-120.65962	US	CA
5392368	San Marcos	33.14337	-117.16614	US	CA
5392400	San Marino	34.1214	-118.10646	US	CA
5392408	San Martin	37.08495	-121.61022	US	CA
5392423	San Mateo	37.56299	-122.32553	US	CA
5392508	San Pablo	37.96215	-122.34553	US	CA
5392528	San Pedro	33.73585	-118.29229	US	CA
5392567	San Rafael	37.97353	-122.53109	US	CA
5392593	San Ramon	37.77993	-121.97802	US	CA
5392868	Sanger	36.70801	-119.55597	US	CA
5392900	Santa Ana	33.74557	-117.86783	US	CA
5392952	Santa Barbara	34.42083	-119.69819	US	CA
5393015	Santa Clara	37.35411	-121.95524	US	CA
5393049	Santa Clarita	34.39166	-118.54259	US	CA
5393052	Santa Cruz	36.97412	-122.0308	US	CA
5393128	Santa Fe Springs	33.94724	-118.08535	US	CA
5393180	Santa Maria	34.95303	-120.43572	US	CA
5393212	Santa Monica	34.01945	-118.49119	US	CA
5393245	Santa Paula	34.35417	-119.05927	US	CA
5393287	Santa Rosa	38.44047	-122.71443	US	CA
5393429	Santee	32.83838	-116.97392	US	CA
5393484	Saranap	37.88492	-122.07607	US	CA
5393485	Saratoga	37.26383	-122.02301	US	CA
5393611	Sausalito	37.85909	-122.48525	US	CA
5393971	Scotts Valley	37.05106	-122.01468	US	CA
5394086	Seal Beach	33.74141	-118.10479	US	CA
5394136	Seaside	36.61107	-121.85162	US	CA
5394165	Sebastopol	38.40214	-122.82388	US	CA
5394329	Selma	36.57078	-119.61208	US	CA
5394842	Shafter	35.50051	-119.27178	US	CA
5395244	Sherman Oaks	34.15112	-118.44925	US	CA
5395622	Sierra Madre	34.16167	-118.05285	US	CA
5395754	Signal Hill	33.80446	-118.16785	US	CA
5396003	Simi Valley	34.26945	-118.78148	US	CA
5396974	Solana Beach	32.99116	-117.27115	US	CA
5397018	Soledad	36.42469	-121.32632	US	CA
5397059	Solvang	34.59582	-120.13765	US	CA
5397095	Sonoma	38.29186	-122.45804	US	CA
5397166	Soquel	36.98801	-121.95663	US	CA
5397376	South El Monte	34.05195	-118.04673	US	CA
5397603	South Gate	33.95474	-118.21202	US	CA
5397664	South Lake Tahoe	38.93324	-119.98435	US	CA
5397700	South Oroville	39.49655	-121.55219	US	CA
5397717	South Pasadena	34.11612	-118.15035	US	CA
5397765	South San Francisco	37.65466	-122.40775	US	CA
5397771	South San Gabriel	34.06251	-118.09035	US	CA
5397777	South San Jose Hills	34.01279	-117.90478	US	CA
5397841	South Whittier	33.96085	-118.04173	US	CA
5397851	South Yuba City	39.11656	-121.63913	US	CA
5398277	Spring Valley	32.74477	-116.99892	US	CA
5398563	Stanford	37.42411	-122.16608	US	CA
5398630	Stanton	33.80252	-117.99312	US	CA
5399020	Stockton	37.9577	-121.29078	US	CA
5399319	Strawberry	37.89687	-122.50886	US	CA
5399629	Suisun	38.23825	-122.04024	US	CA
5399901	Sun City	33.70919	-117.19726	US	CA
5400065	Sunnyslope	34.01196	-117.43338	US	CA
5400075	Sunnyvale	37.36883	-122.03635	US	CA
5400877	Taft	35.14247	-119.45651	US	CA
5401017	Tamalpais Valley	37.87965	-122.54581	US	CA
5401121	Tara Hills	37.99353	-122.31636	US	CA
5401297	Tehachapi	35.13219	-118.44897	US	CA
5401395	Temecula	33.49364	-117.14836	US	CA
5401469	Temple City	34.10723	-118.05785	US	CA
5401516	Templeton	35.54969	-120.706	US	CA
5402159	Thermalito	39.51128	-121.58692	US	CA
5402405	Thousand Oaks	34.17056	-118.83759	US	CA
5402415	Thousand Palms	33.82002	-116.39029	US	CA
5402535	Tiburon	37.87354	-122.45664	US	CA
5402570	Tierra Buena	39.14878	-121.66691	US	CA
5402961	Topanga	34.08927	-118.60436	US	CA
5403022	Torrance	33.83585	-118.34063	US	CA
5403191	Tracy	37.73965	-121.42522	US	CA
5403676	Truckee	39.32796	-120.18325	US	CA
5403783	Tulare	36.20773	-119.34734	US	CA
5404024	Turlock	37.49466	-120.84659	US	CA
5404119	Tustin	33.74585	-117.82617	US	CA
5404122	North Tustin	33.76446	-117.79394	US	CA
5404198	Twentynine Palms	34.13556	-116.05417	US	CA
5404476	Ukiah	39.15017	-123.20778	US	CA
5404555	Union City	37.59577	-122.01913	US	CA
5404794	Universal City	34.1389	-118.35341	US	CA
5404915	Upland	34.09751	-117.64839	US	CA
5405228	Vacaville	38.35658	-121.98774	US	CA
5405288	Valencia	34.44361	-118.60953	US	CA
5405326	Valinda	34.04529	-117.94367	US	CA
5405346	Valle Vista	33.7478	-116.89336	US	CA
5405380	Vallejo	38.10409	-122.25664	US	CA
5405430	Valley Center	33.21837	-117.0342	US	CA
5405693	Van Nuys	34.18667	-118.44897	US	CA
5405737	Vandenberg Village	34.70832	-120.46766	US	CA
5405878	Ventura	34.27834	-119.29317	US	CA
5406222	Victorville	34.53611	-117.29116	US	CA
5406337	Villa Park	33.81446	-117.81311	US	CA
5406421	Vincent	34.50055	-118.11646	US	CA
5406567	Visalia	36.33023	-119.29206	US	CA
5406602	Vista	33.20004	-117.24254	US	CA
5406976	Walnut	34.02029	-117.86534	US	CA
5406879	Waldon	37.92631	-122.05552	US	CA
5406990	Walnut Creek	37.90631	-122.06496	US	CA
5407030	Walnut Park	33.96807	-118.22507	US	CA
5407463	Waterford	37.64132	-120.76048	US	CA
5407529	Watsonville	36.91023	-121.75689	US	CA
5407841	West Athens	33.92335	-118.30341	US	CA
5407908	West Carson	33.82168	-118.29257	US	CA
5407927	West Rancho Dominguez	33.8939	-118.27063	US	CA
5407933	West Covina	34.06862	-117.93895	US	CA
5408076	West Hollywood	34.09001	-118.36174	US	CA
5408191	West Puente Valley	34.05168	-117.9684	US	CA
5408211	West Sacramento	38.58046	-121.53023	US	CA
5408395	Westlake Village	34.14584	-118.80565	US	CA
5408406	Westminster	33.75918	-118.00673	US	CA
5408431	Westmont	33.9414	-118.3023	US	CA
5409059	Whittier	33.97918	-118.03284	US	CA
5409260	Wildomar	33.59891	-117.28004	US	CA
5409417	Williams	39.15461	-122.14942	US	CA
5409768	Willowbrook	33.91696	-118.25507	US	CA
5409777	Willows	39.52433	-122.19359	US	CA
5409941	Wilton	38.41186	-121.27217	US	CA
5410004	Windsor	38.54713	-122.81638	US	CA
5410125	Winters	38.52491	-121.9708	US	CA
5410129	Winter Gardens	32.83116	-116.93336	US	CA
5410144	Winton	37.38938	-120.61325	US	CA
5410382	Woodcrest	33.88224	-117.35727	US	CA
5410416	Woodlake	36.41356	-119.09872	US	CA
5410430	Woodland	38.67852	-121.7733	US	CA
5410438	Woodland Hills	34.16834	-118.60592	US	CA
5410535	Woodside	37.42994	-122.25386	US	CA
5410902	Yorba Linda	33.88863	-117.81311	US	CA
5411015	Yuba City	39.14045	-121.61691	US	CA
5411046	Yucaipa	34.03362	-117.04309	US	CA
5411079	Yucca Valley	34.11417	-116.43224	US	CA
5411479	Alamosa	37.46945	-105.87002	US	CO
5412030	Applewood	39.75778	-105.1625	US	CO
5412199	Arvada	39.80276	-105.08748	US	CO
5412230	Aspen	39.1911	-106.81754	US	CO
5412347	Aurora	39.72943	-104.83192	US	CO
5412396	Avon	39.63137	-106.52225	US	CO
5413519	Berkley	39.80443	-105.02609	US	CO
5414069	Black Forest	39.01305	-104.70081	US	CO
5415035	Broomfield	39.92054	-105.08665	US	CO
5414941	Brighton	39.98526	-104.82053	US	CO
5416005	Cañon City	38.44098	-105.24245	US	CO
5416113	Carbondale	39.40221	-107.21116	US	CO
5416329	Castle Rock	39.37221	-104.85609	US	CO
5416357	Castlewood	39.58471	-104.90109	US	CO
5416541	Centennial	39.57916	-104.87692	US	CO
5416824	Cherry Hills Village	39.64165	-104.95943	US	CO
5417041	Cimarron Hills	38.85861	-104.69886	US	CO
5417258	Clifton	39.09193	-108.44898	US	CO
5417598	Colorado Springs	38.83388	-104.82136	US	CO
5417657	Columbine	39.58777	-105.06943	US	CO
5417737	Commerce City	39.80832	-104.93387	US	CO
5418104	Cortez	37.34888	-108.58593	US	CO
5419334	Delta	38.74221	-108.06896	US	CO
5419384	Denver	39.73915	-104.9847	US	CO
5419431	Derby	39.83943	-104.91859	US	CO
5420241	Durango	37.27528	-107.88007	US	CO
5420328	Eagle	39.65526	-106.82865	US	CO
5420859	Edgewater	39.75304	-105.06415	US	CO
5420885	Edwards	39.64499	-106.5942	US	CO
5421250	Englewood	39.64777	-104.98776	US	CO
5421418	Evergreen	39.63332	-105.31721	US	CO
5421709	Federal Heights	39.85137	-104.99859	US	CO
5422140	Fort Carson	38.73749	-104.78886	US	CO
5422191	Fountain	38.68222	-104.70081	US	CO
5422534	Fruita	39.15887	-108.72899	US	CO
5422557	Fruitvale	39.08165	-108.49676	US	CO
5423078	Gleneagle	39.04527	-104.82442	US	CO
5423294	Golden	39.75554	-105.2211	US	CO
5423092	Glenwood Springs	39.55054	-107.32478	US	CO
5423573	Grand Junction	39.06387	-108.55065	US	CO
5423908	Greenwood Village	39.61721	-104.95081	US	CO
5424099	Gunnison	38.54582	-106.92532	US	CO
5424152	Gypsum	39.64693	-106.95171	US	CO
5425043	Highlands Ranch	39.55388	-104.96943	US	CO
5427207	Ken Caryl	39.57726	-105.11687	US	CO
5427705	La Junta	37.98501	-103.54383	US	CO
5427771	Lafayette	39.9936	-105.08971	US	CO
5427946	Lakewood	39.70471	-105.08137	US	CO
5427957	Lamar	38.08723	-102.62075	US	CO
5429032	Littleton	39.61332	-105.01665	US	CO
5429208	Lone Tree	39.55171	-104.8863	US	CO
5429522	Louisville	39.97776	-105.13193	US	CO
5431710	Montrose	38.47832	-107.87617	US	CO
5431740	Monument	39.09166	-104.87276	US	CO
5433124	Northglenn	39.88554	-104.9872	US	CO
5433549	Orchard Mesa	39.04304	-108.55232	US	CO
5434006	Parker	39.5186	-104.76136	US	CO
5435464	Pueblo	38.25445	-104.60914	US	CO
5435477	Pueblo West	38.35	-104.72275	US	CO
5436099	Redlands	39.07887	-108.63565	US	CO
5436363	Rifle	39.5347	-107.78312	US	CO
5437081	Roxborough Park	39.47388	-105.08526	US	CO
5437555	Salida	38.53472	-105.9989	US	CO
5438542	Sheridan	39.64693	-105.02526	US	CO
5438567	Sherrelwood	39.83776	-105.00137	US	CO
5439752	Southglenn	39.58721	-104.95276	US	CO
5440437	Stonegate	39.53082	-104.80386	US	CO
5440520	Stratmoor	38.77388	-104.7797	US	CO
5440838	Superior	39.95276	-105.1686	US	CO
5441384	The Pinery	39.45527	-104.73442	US	CO
5441492	Thornton	39.86804	-104.97192	US	CO
5442007	Trinidad	37.16946	-104.50054	US	CO
5442271	Twin Lakes	39.82499	-105.0047	US	CO
5442727	Vail	39.64026	-106.3742	US	CO
5443482	Welby	39.83665	-104.95915	US	CO
5443910	Westminster	39.83665	-105.0372	US	CO
5443948	Wheat Ridge	39.7661	-105.07721	US	CO
5444689	Woodland Park	38.99388	-105.05693	US	CO
5445194	Colby	39.39584	-101.05238	US	KS
5444707	Woodmoor	39.10138	-104.84748	US	CO
5445298	Dodge City	37.7528	-100.01708	US	KS
5445439	Garden City	37.97169	-100.87266	US	KS
5445820	Liberal	37.04308	-100.921	US	KS
5446683	Ulysses	37.58141	-101.35517	US	KS
5454627	Alamogordo	32.89953	-105.96026	US	NM
5454711	Albuquerque	35.08449	-106.65114	US	NM
5455381	Anthony	32.00399	-106.60583	US	NM
5455796	Artesia	32.84233	-104.4033	US	NM
5456049	Aztec	36.82223	-107.99285	US	NM
5456975	Belen	34.66284	-106.77642	US	NM
5458067	Bloomfield	36.71112	-107.98451	US	NM
5457198	Bernalillo	35.30004	-106.55114	US	NM
5460459	Carlsbad	32.42067	-104.22884	US	NM
5461353	Chaparral	32.02376	-106.38566	US	NM
5462393	Clovis	34.4048	-103.20523	US	NM
5463237	Corrales	35.23782	-106.60669	US	NM
5464806	Deming	32.2687	-107.75864	US	NM
5466585	Eldorado at Santa Fe	35.52642	-105.93474	US	NM
5467024	Española	35.99113	-106.08058	US	NM
5467328	Farmington	36.72806	-108.21869	US	NM
5468773	Gallup	35.52808	-108.74258	US	NM
5469841	Grants	35.14726	-107.85145	US	NM
5471578	Hobbs	32.70261	-103.13604	US	NM
5474539	Kirtland	36.73417	-108.3598	US	NM
5475352	Las Cruces	32.31232	-106.77834	US	NM
5475433	Las Vegas	35.59393	-105.2239	US	NM
5475667	Lee Acres	35.14866	-106.64697	US	NM
5475668	Lee Acres	36.69889	-108.03674	US	NM
5476825	Los Alamos	35.88808	-106.30697	US	NM
5476881	Los Chaves	34.727	-106.73836	US	NM
5476913	Los Lunas	34.80617	-106.73336	US	NM
5476960	Los Ranchos de Albuquerque	35.16199	-106.6428	US	NM
5477090	Lovington	32.94401	-103.34855	US	NM
5481793	North Valley	35.17338	-106.62336	US	NM
5484874	Portales	34.18619	-103.3344	US	NM
5486795	Raton	36.90336	-104.43915	US	NM
5487811	Rio Rancho	35.23338	-106.66447	US	NM
5488441	Roswell	33.39427	-104.52302	US	NM
5488598	Ruidoso	33.33175	-105.67304	US	NM
5490263	Santa Fe	35.68698	-105.9378	US	NM
5491288	Shiprock	36.78555	-108.68703	US	NM
5491487	Silver City	32.77008	-108.28033	US	NM
5491999	Socorro	34.0584	-106.89142	US	NM
5493403	Sunland Park	31.7965	-106.57999	US	NM
5492450	South Valley	35.01005	-106.67808	US	NM
5493811	Taos	36.40725	-105.57307	US	NM
5495292	Truth or Consequences	33.1284	-107.25281	US	NM
5495360	Tucumcari	35.17172	-103.72497	US	NM
5497876	White Rock	35.82753	-106.20391	US	NM
5499004	Zuni Pueblo	35.07253	-108.85064	US	NM
5500539	Boulder City	35.97859	-114.83249	US	NV
5501344	Carson City	39.1638	-119.7674	US	NV
5502015	Cold Springs	39.68019	-119.97659	US	NV
5502732	Dayton	39.23714	-119.59295	US	NV
5503766	Enterprise	36.02525	-115.24194	US	NV
5503914	Fallon	39.47353	-118.77737	US	NV
5504003	Fernley	39.60797	-119.25183	US	NV
5504468	Gardnerville	38.9413	-119.74962	US	NV
5504473	Gardnerville Ranchos	38.88824	-119.74129	US	NV
5505411	Henderson	36.0397	-114.98194	US	NV
5505963	Incline Village	39.2513	-119.97297	US	NV
5506353	Johnson Lane	39.04796	-119.72212	US	NV
5506956	Las Vegas	36.17497	-115.13722	US	NV
5507016	Laughlin	35.16778	-114.57302	US	NV
5507103	Lemmon Valley	39.63602	-119.84325	US	NV
5508180	Mesquite	36.80553	-114.06719	US	NV
5508473	Moapa Valley	36.58053	-114.47026	US	NV
5509403	North Las Vegas	36.19886	-115.1175	US	NV
5509851	Pahrump	36.20829	-115.98391	US	NV
5509952	Paradise	36.09719	-115.14666	US	NV
5511077	Reno	39.52963	-119.8138	US	NV
5512373	Silver Springs	39.41547	-119.22461	US	NV
5512862	Sparks	39.53491	-119.75269	US	NV
5512827	Spanish Springs	39.64908	-119.70741	US	NV
5512909	Spring Valley	36.10803	-115.245	US	NV
5513307	Sun Valley	39.5963	-119.77602	US	NV
5513343	Sunrise Manor	36.21108	-115.07306	US	NV
5515110	Whitney	36.07081	-115.08416	US	NV
5515345	Winchester	36.12997	-115.11889	US	NV
5516203	Alpine	30.35849	-103.66101	US	TX
5516233	Amarillo	35.222	-101.8313	US	TX
5516288	Andrews	32.31872	-102.54572	US	TX
5515743	Guymon	36.6828	-101.48155	US	OK
5516368	Anthony	31.99927	-106.60555	US	TX
5517061	Big Spring	32.2504	-101.47874	US	TX
5517469	Borger	35.66782	-101.39739	US	TX
5517675	Brownfield	33.1812	-102.27435	US	TX
5518232	Canutillo	31.91149	-106.60027	US	TX
5518239	Canyon	34.98033	-101.9188	US	TX
5519862	Dalhart	36.05948	-102.51325	US	TX
5518758	Childress	34.42645	-100.204	US	TX
5520076	Del Rio	29.36273	-100.89676	US	TX
5520552	Dumas	35.86559	-101.97324	US	TX
5520677	Eagle Pass	28.70914	-100.49952	US	TX
5520953	Eidson Road	28.6772	-100.48702	US	TX
5520993	El Paso	31.75872	-106.48693	US	TX
5521233	Fabens	31.50234	-106.15859	US	TX
5521746	Fort Stockton	30.89404	-102.87932	US	TX
5523335	Homestead Meadows North	31.84963	-106.17285	US	TX
5523074	Hereford	34.81506	-102.3977	US	TX
5523336	Homestead Meadows South	31.81097	-106.16427	US	TX
5523369	Horizon City	31.69261	-106.20748	US	TX
5524527	Kermit	31.85763	-103.09267	US	TX
5524849	Lamesa	32.7376	-101.95099	US	TX
5525042	Levelland	33.58732	-102.37796	US	TX
5525577	Lubbock	33.57786	-101.85517	US	TX
5526337	Midland	31.99735	-102.07791	US	TX
5525295	Littlefield	33.91731	-102.3249	US	TX
5526514	Monahans	31.5943	-102.89265	US	TX
5526805	Muleshoe	34.22647	-102.72383	US	TX
5527554	Odessa	31.84568	-102.36764	US	TX
5527953	Pampa	35.53616	-100.95987	US	TX
5528182	Pecos	31.42291	-103.49323	US	TX
5528274	Perryton	36.40003	-100.80265	US	TX
5528450	Plainview	34.18479	-101.70684	US	TX
5528596	Post	33.19093	-101.37819	US	TX
5530022	San Angelo	31.46377	-100.43704	US	TX
5530058	San Elizario	31.58511	-106.27276	US	TX
5530452	Seminole	32.71899	-102.64491	US	TX
5530825	Slaton	33.43731	-101.64349	US	TX
5530921	Snyder	32.71789	-100.91762	US	TX
5530932	Socorro	31.65456	-106.30331	US	TX
5530937	Socorro Mission Number 1 Colonia	31.63622	-106.29054	US	TX
5531968	Sweetwater	32.47095	-100.40594	US	TX
5533366	West Odessa	31.84235	-102.49876	US	TX
5536630	Cedar City	37.67748	-113.06189	US	UT
5538914	Enoch	37.77331	-113.02439	US	UT
5538927	Ephraim	39.35968	-111.58631	US	UT
5540831	Hurricane	37.17526	-113.28995	US	UT
5541061	Ivins	37.16859	-113.67941	US	UT
5543307	Moab	38.57332	-109.54984	US	UT
5543853	Nephi	39.71023	-111.83632	US	UT
5545269	Price	39.59941	-110.81071	US	UT
5545710	Richfield	38.77247	-112.08409	US	UT
5546220	Saint George	37.10415	-113.58412	US	UT
5546441	Santa Clara	37.13304	-113.65413	US	UT
5546452	Santaquin	39.97551	-111.78521	US	UT
5549222	Washington	37.13054	-113.50829	US	UT
5550192	West Sedona	34.86724	-111.80543	US	AZ
5550368	Wasco	35.59412	-119.34095	US	CA
5550579	Indian Hills	39.08602	-119.78407	US	NV
5551498	Anthem	33.86726	-112.14682	US	AZ
5551535	Apache Junction	33.41505	-111.54958	US	AZ
5551665	Arizona City	32.75589	-111.67096	US	AZ
5552301	Avondale	33.4356	-112.3496	US	AZ
5552323	Avra Valley	32.43785	-111.31538	US	AZ
5553284	Benson	31.96786	-110.29452	US	AZ
5553533	Big Park	34.7803	-111.76265	US	AZ
5553955	Rathdrum	47.81373	-116.89196	US	ID
5554072	Juneau	58.30194	-134.41972	US	AK
5554428	Ketchikan	55.34222	-131.64611	US	AK
5555083	Little Cottonwood Creek Valley	40.60439	-111.82938	US	UT
5555097	Salem	40.05301	-111.67354	US	UT
5555235	Lea Hill	47.32621	-122.18151	US	WA
5557293	Sitka	57.05306	-135.33	US	AK
5558857	Anderson	40.44821	-122.29778	US	CA
5558953	Arcata	40.86652	-124.08284	US	CA
5559320	Bayside	40.84235	-124.06367	US	CA
5562087	Crescent City	41.75595	-124.20175	US	CA
5563397	Eureka	40.80207	-124.16367	US	CA
5563839	Fortuna	40.59819	-124.15728	US	CA
5567770	McKinleyville	40.94652	-124.10062	US	CA
5570065	Red Bluff	40.17849	-122.23583	US	CA
5570160	Redding	40.58654	-122.39168	US	CA
5571109	Shasta Lake	40.68043	-122.37084	US	CA
5572400	Susanville	40.41628	-120.65301	US	CA
5574093	Yreka	41.73542	-122.63447	US	CA
5574704	Berthoud	40.30832	-105.08109	US	CO
5574991	Boulder	40.01499	-105.27055	US	CO
5575194	Brush	40.25887	-103.62384	US	CO
5576064	Craig	40.51525	-107.54645	US	CO
5576859	Erie	40.05026	-105.04998	US	CO
5576882	Estes Park	40.37721	-105.52167	US	CO
5576909	Evans	40.37637	-104.69219	US	CO
5577008	Firestone	40.11248	-104.93664	US	CO
5577147	Fort Collins	40.58526	-105.08442	US	CO
5577153	Fort Lupton	40.08471	-104.81303	US	CO
5577158	Fort Morgan	40.25026	-103.79995	US	CO
5577217	Frederick	40.09915	-104.9372	US	CO
5577592	Greeley	40.42331	-104.70913	US	CO
5578536	Johnstown	40.33693	-104.9122	US	CO
5579276	Longmont	40.16721	-105.10193	US	CO
5579368	Loveland	40.39776	-105.07498	US	CO
5579899	Milliken	40.32943	-104.85525	US	CO
5582371	Steamboat Springs	40.48498	-106.83172	US	CO
5582392	Sterling	40.62554	-103.20771	US	CO
5583250	Wellington	40.70387	-105.00859	US	CO
5583509	Windsor	40.47748	-104.90136	US	CO
5583997	Ammon	43.46964	-111.96664	US	ID
5586093	Blackfoot	43.19047	-112.34498	US	ID
5586437	Boise	43.6135	-116.20345	US	ID
5587385	Burley	42.53574	-113.79279	US	ID
5587698	Caldwell	43.66294	-116.68736	US	ID
5588842	Chubbuck	42.92075	-112.46609	US	ID
5589173	Coeur d'Alene	47.67768	-116.78047	US	ID
5591778	Eagle	43.69544	-116.35401	US	ID
5592562	Emmett	43.8735	-116.4993	US	ID
5593814	Garden City	43.62211	-116.23817	US	ID
5594956	Hailey	43.51963	-114.31532	US	ID
5595320	Hayden	47.76602	-116.78658	US	ID
5596475	Idaho Falls	43.46658	-112.03414	US	ID
5597034	Jerome	42.72407	-114.51865	US	ID
5597955	Kuna	43.49183	-116.42012	US	ID
5598538	Lewiston	46.41655	-117.01766	US	ID
5598542	Lewiston Orchards	46.38044	-116.97543	US	ID
5600685	Meridian	43.61211	-116.39151	US	ID
5600890	Middleton	43.70683	-116.62014	US	ID
5601538	Moscow	46.73239	-117.00017	US	ID
5601615	Mountain Home	43.13295	-115.6912	US	ID
5601933	Nampa	43.54072	-116.56346	US	ID
